Term CValue
Action 3.5835189384561099
Labels 3.5835189384561099
Domain 3.5835189384561099
GFO-BT 3.5835189384561099
method 3.5835189384561099
second 3.5835189384561099
debate 3.5835189384561099
matter 3.5835189384561099
"progress beyond the state-of-the-art" 3.5835189384561099
"the most prominent temporal theories" 3.5835189384561099
"typed first-order predicate calculus" 3.5835189384561099
"beginning instants of a TimeInterval" 3.5835189384561099
"regular periodic temporal structures" 3.5835189384561099
"Fuzzy interval to interval relations" 3.5835189384561099
"Crisp Interval to Interval Relations" 3.5835189384561099
"SPARQL-based temporal query language" 3.5835189384561099
"Second Generation RDF Query Language" 3.5835189384561099
"isomorphic to the non-negative reals" 3.5835189384561099
"dynamic engineering design processes" 3.5835189384561099
"Fuzzy Interval to Interval Relations" 3.5835189384561099
"Biomedical engineering technologies" 3.5553480614894135
"taxonomy of the temporal properties" 3.5553480614894135
"Knowledge-Based Engineering Systems" 3.5553480614894135
"Knowledge-Based Information Systems" 3.5553480614894135
"temporal Entity Relationship models" 3.5553480614894135
"Temporal Entity-Relationship Models" 3.5553480614894135
"infinite sequence of time intervals" 3.5553480614894135
"Temporal Ontology Querying Language" 3.5553480614894135
"knowledge representation formalisms" 3.5553480614894135
"relativist view on time structuring" 3.5553480614894135
"Artificial Intelligence communities" 3.5553480614894135
"Semantic Web Information Management" 3.5553480614894135
"Propositional Linear Temporal Logic" 3.5553480614894135
"absolutist view on time structuring" 3.5553480614894135
"reification of properties’ labels" 3.5553480614894135
"infinity and unboundedness of time" 3.5263605246161616
"interval to interval relationships" 3.5263605246161616
"representative community sentiment" 3.5263605246161616
"Dynamic Engineering Design Process" 3.5263605246161616
"interval-based temporal structures" 3.5263605246161616
"knowledge representation languages" 3.5263605246161616
"set of extracted temporal features" 3.5263605246161616
"relative termhood difference value" 3.5263605246161616
"interval-to-interval relationships" 3.5263605246161616
"absolute termhood difference value" 3.5263605246161616
"axiomatic characterization of time" 3.5263605246161616
"taxonomy of the temporal relations" 3.5263605246161616
"temporal object-oriented databases" 3.5263605246161616
"Temporal Representation Frameworks" 3.5263605246161616
"consistency of temporal assertions" 3.5263605246161616
"Agent-Oriented Information Systems" 3.5263605246161616
"uncertain endings of TimeIntervals" 3.5263605246161616
"temporal representation approaches" 3.5263605246161616
"Temporal Interval-Based Structures" 3.5263605246161616
"valid time of the temporal entity" 3.4965075614664802
"descriptive formal theory of time" 3.4965075614664802
"ending instants of a TimeInterval" 3.4965075614664802
"Constraint Propagation Algorithms" 3.4965075614664802
"infinite cycle of birth and death" 3.4965075614664802
"situation calculus based reasoner" 3.4965075614664802
"fuzzy relations between intervals" 3.4965075614664802
"Constraint Linear Temporal Logics" 3.4965075614664802
"taxonomy of the Temporal Features" 3.4965075614664802
"coverage of the temporal features" 3.4965075614664802
"implicit opinion of the community" 3.4965075614664802
"relation between evolving classes" 3.4965075614664802
"periodic time interval structures" 3.4965075614664802
"General Theory of Action and Time" 3.4965075614664802
"Temporal annotation of properties" 3.4965075614664802
"“smooth” time representations" 3.4965075614664802
"temporal annotation of ontologies" 3.4965075614664802
"bounded and cyclic nature of time" 3.4965075614664802
"Interval-based Temporal Reasoning" 3.4965075614664802
"Interval-Based Temporal Knowledge" 3.4965075614664802
"Metric First Order Temporal Logic" 3.4965075614664802
"Interoperable Semantic Annotation" 3.4965075614664802
quantity 3.4657359027997265
"High-Performance Knowledge Bases" 3.4657359027997265
"Time-Dependent Factual Knowledge" 3.4657359027997265
"Hayes/ten Horst Entailment Rules" 3.4657359027997265
"Harmonized Semantic Web Ontology" 3.4657359027997265
"HPKB-Upper-Level-Kernel ontology" 3.4657359027997265
"Qualitative Temporal Information" 3.4657359027997265
"Allen’s time interval calculus" 3.4657359027997265
"temporal logic of branching time" 3.4657359027997265
"ontology engineering methodology" 3.4657359027997265
"symmetric and transitive closure" 3.4657359027997265
"polynomial worst case complexity" 3.4657359027997265
"forward-branching time structure" 3.4657359027997265
"properties of the temporal space" 3.4657359027997265
"exponential worst case algorithm" 3.4657359027997265
scientists 3.4538776394910689
"possible irregularity of timing" 3.4339872044851463
"“before – after” ordering" 3.4339872044851463
"Indefinite Temporal Information" 3.4339872044851463
"theoretical temporal frameworks" 3.4339872044851463
"Temporalized description logics" 3.4339872044851463
"Temporally Changing Information" 3.4339872044851463
"Intelligent Engineering Systems" 3.4339872044851463
"Intelligent Information Systems" 3.4339872044851463
"aspect for understanding change" 3.4339872044851463
"collection of scientific papers" 3.4339872044851463
"Advanced Knowledge Technologies" 3.4339872044851463
"application specific SWRL rules" 3.4339872044851463
"properties of temporal contexts" 3.4339872044851463
"point-to-interval relationships" 3.4339872044851463
"Knowledge Representation System" 3.4339872044851463
"scientific knowledge management" 3.4339872044851463
"RDF ontological representations" 3.4339872044851463
"existing basic theories of time" 3.4339872044851463
"High Performance Knowledge Base" 3.4339872044851463
"Temporal Point-Based Structures" 3.4339872044851463
"streaming time-stamped RDF data" 3.4339872044851463
"large expressive knowledge sets" 3.4339872044851463
"taxonomy of high-level features" 3.4339872044851463
"OWL ontological representations" 3.4339872044851463
"Temporal Information Processing" 3.4339872044851463
"n-ary based temporal ontologies" 3.4339872044851463
"constraint satisfaction problem" 3.4339872044851463
"natural branching model of time" 3.4339872044851463
"concurrent execution frameworks" 3.4339872044851463
"subset of the temporal features" 3.4339872044851463
"frequencies of term occurrence" 3.4011973816621555
"temporally-related collections" 3.4011973816621555
"Reification of N-ary relations" 3.4011973816621555
"Dynamics of Online Communities" 3.4011973816621555
"subset of the features of time" 3.4011973816621555
"spatio-temporal query language" 3.4011973816621555
"Biomedical engineering systems" 3.4011973816621555
"transitive precedence relation" 3.4011973816621555
"Automatic recognition of terms" 3.4011973816621555
"Temporal Integrity Constraints" 3.4011973816621555
"aspect for representing change" 3.4011973816621555
"beginnings of TemporalEntities" 3.4011973816621555
"temporal constraint propagator" 3.4011973816621555
"temporal context of a property" 3.4011973816621555
"Engineering Design Performance" 3.4011973816621555
"models, and ontologies of time" 3.4011973816621555
"Logic-based Calculus of Events" 3.4011973816621555
"real-time and embedded systems" 3.4011973816621555
"logical representation of time" 3.4011973816621555
"Interval to Interval Relations" 3.4011973816621555
"relativist structuring of time" 3.4011973816621555
"periodicity in time structures" 3.4011973816621555
"infinite number of repetitions" 3.4011973816621555
"requirements elicitation phase" 3.4011973816621555
"Qualitative temporal reasoning" 3.4011973816621555
"richly axiomatized definitions" 3.4011973816621555
"Enterprise Information Systems" 3.4011973816621555
"immediate predecessor function" 3.4011973816621555
"implemented ontologies of time" 3.4011973816621555
"distributed real-time systems" 3.3672958299864741
"linear non-metric time domain" 3.3672958299864741
"domain-independent properties" 3.3672958299864741
"Infinite Temporal Information" 3.3672958299864741
"Pair-wise termhood difference" 3.3672958299864741
"important subject of research" 3.3672958299864741
"uncertainty in time intervals" 3.3672958299864741
"isolated jump discontinuities" 3.3672958299864741
"interval-based time structure" 3.3672958299864741
"specialized temporal reasoner" 3.3672958299864741
"Subjective Temporal Knowledge" 3.3672958299864741
"formal representation of time" 3.3672958299864741
"adequately deep model of time" 3.3672958299864741
"interpretation of the results" 3.3672958299864741
"General Philosophy of Science" 3.3672958299864741
"Explicit clock temporal logic" 3.3672958299864741
"Ontology Engineering Patterns" 3.3672958299864741
"pair-wise termhood comparison" 3.3672958299864741
"adequately rich model of time" 3.3672958299864741
"ordered point-based structure" 3.3672958299864741
"Temporal terminological logic" 3.3672958299864741
"temporal classes constructors" 3.3672958299864741
"qualitative reasoning support" 3.3672958299864741
"qualitative spatial relations" 3.3672958299864741
"Temporal Reasoning Frameworks" 3.3672958299864741
"Layered Metric Temporal Logic" 3.3672958299864741
"quantifiable aspect of motion" 3.3672958299864741
"forward-branching time domain" 3.3672958299864741
"needs of the applied research" 3.3672958299864741
"nearlySimultaneously relation" 3.3672958299864741
"Upper-Level Ontological Model" 3.3672958299864741
"temporal relational databases" 3.3672958299864741
"granular time representations" 3.3672958299864741
"absolutist treatment of time" 3.3322045101752038
"boundedness at the beginning" 3.3322045101752038
"periods of chronometric time" 3.3322045101752038
"time closed at the beginning" 3.3322045101752038
"point-to-point relationships" 3.3322045101752038
"Uncertain Temporal Knowledge" 3.3322045101752038
"Knowledge Systems Laboratory" 3.3322045101752038
"uncertainty in time instants" 3.3322045101752038
"Temporal Logics constructors" 3.3322045101752038
"duration of a temporal-thing" 3.3322045101752038
"hierarchy of temporal logics" 3.3322045101752038
"distributed run-time systems" 3.3322045101752038
"number of citations per year" 3.3322045101752038
"high-level temporal features" 3.3322045101752038
"interval temporal structures" 3.3322045101752038
"Propositional Temporal Logic" 3.3322045101752038
"Primitive temporal structure" 3.3322045101752038
"Physical-Quantities ontology" 3.3322045101752038
"time interval-based calculus" 3.3322045101752038
"detailed comparative account" 3.3322045101752038
"positively infinite interval" 3.3322045101752038
"negatively infinite interval" 3.3322045101752038
"score significance threshold" 3.3322045101752038
"set of qualitative relations" 3.3322045101752038
"Distributed Object Computing" 3.3322045101752038
"relativist treatment of time" 3.3322045101752038
"specific domains of interest" 3.3322045101752038
"High-level temporal features" 3.3322045101752038
"IEEE Standard Upper Ontology" 3.3322045101752038
"temporal querying approaches" 3.3322045101752038
"temporal axioms constructors" 3.3322045101752038
"temporal periodic structures" 3.3322045101752038
"temporal employment relation" 3.3322045101752038
imp 3.2958368660043291
"terminological contribution" 3.2958368660043291
"time periodicity discussion" 3.2958368660043291
"term significance threshold" 3.2958368660043291
"temporal roles constructors" 3.2958368660043291
"distinguished point of time" 3.2958368660043291
"Upper-Level-Kernel ontology" 3.2958368660043291
"first-order temporal logics" 3.2958368660043291
"set of the features of time" 3.2958368660043291
"flow of the reality in time" 3.2958368660043291
"Spatio-Temporal Information" 3.2958368660043291
"high-level features of time" 3.2958368660043291
"indeterminism of the future" 3.2958368660043291
"Propositional dynamic logic" 3.2958368660043291
"instantaneous temporal part" 3.2958368660043291
"Propositional Dynamic Logic" 3.2958368660043291
"High-Level Features of Time" 3.2958368660043291
"Open Descriptions of Events" 3.2958368660043291
"feature of TemporalModality" 3.2958368660043291
"Ontology evolution analysis" 3.2958368660043291
"Natural Language Processing" 3.2958368660043291
"quantitative representation" 3.2958368660043291
"needs of the basic research" 3.2958368660043291
"non-standard query language" 3.2958368660043291
"Meaningful Internet Systems" 3.2958368660043291
"paper collection increments" 3.2958368660043291
"Linear-time temporal logics" 3.2958368660043291
"Interval Description Logics" 3.2958368660043291
"point to interval relations" 3.2958368660043291
"Interval-Interval Relations" 3.2958368660043291
"Natural language processing" 3.2958368660043291
"faster querying performance" 3.2958368660043291
"Representation of Knowledge" 3.2958368660043291
"Annotated Semantic Web Data" 3.2958368660043291
"concept of a temporal-thing" 3.2958368660043291
"Temporal description logics" 3.2958368660043291
"description logic languages" 3.2958368660043291
"canonical coordinate system" 3.2958368660043291
"Automata-Theoretic Approach" 3.2958368660043291
"common indirect predecessor" 3.2958368660043291
"temporal description logics" 3.2958368660043291
"closed under multiplication" 3.2958368660043291
"sufficient expressive power" 3.2958368660043291
"standard description logics" 3.2958368660043291
"distributed digital systems" 3.2958368660043291
"temporal feature extraction" 3.2958368660043291
"structure of a TimeInterval" 3.2958368660043291
"accumulation of constraints" 3.2958368660043291
"domain-independent property" 3.2958368660043291
"linear time over intervals" 3.2580965380214821
"maximal decidable fragment" 3.2580965380214821
"metric temporal modalities" 3.2580965380214821
"numerable aspect of motion" 3.2580965380214821
"fuzziness in time instants" 3.2580965380214821
"Allen’s interval algebra" 3.2580965380214821
"interval based information" 3.2580965380214821
"fuzzy membership functions" 3.2580965380214821
"temporal incidence aspects" 3.2580965380214821
"general-purpose ontologies" 3.2580965380214821
"temporal parthood relation" 3.2580965380214821
"AKTive Portal demonstrator" 3.2580965380214821
"periodic intervals of time" 3.2580965380214821
"Maximal Tractable Subclass" 3.2580965380214821
"UniformSamplingMap concept" 3.2580965380214821
"term recognition technique" 3.2580965380214821
"reviewed temporal theories" 3.2580965380214821
"Temporal Ontology Language" 3.2580965380214821
"SPARQL-like query language" 3.2580965380214821
"requested features of time" 3.2580965380214821
"Polynomial time algorithms" 3.2580965380214821
"starting point of validity" 3.2580965380214821
"Linear-time Temporal Logic" 3.2580965380214821
"special purpose mechanisms" 3.2580965380214821
"OWL reasoning capabilities" 3.2580965380214821
"temporal thing with extent" 3.2580965380214821
"OWL object property axioms" 3.2580965380214821
"representation constraints" 3.2580965380214821
"Computational Intelligence" 3.2580965380214821
"Computer-aided engineering" 3.2580965380214821
"prominent theories of time" 3.2580965380214821
"properties of the relation" 3.2580965380214821
"comprehensive basic theory" 3.2580965380214821
"collection slice increment" 3.2580965380214821
"standard datatype property" 3.2580965380214821
"real-time calendar systems" 3.2580965380214821
"First-Order Temporal Logic" 3.2580965380214821
"reified temporal relations" 3.2580965380214821
"termhood difference metric" 3.2580965380214821
"Description Logic Handbook" 3.2580965380214821
IJCAI 3.2188758248682006
Tools 3.2188758248682006
basis 3.2188758248682006
SeRQL 3.2188758248682006
Scale 3.2188758248682006
tense 3.2188758248682006
topic 3.2188758248682006
frame 3.2188758248682006
facts 3.2188758248682006
Suite 3.2188758248682006
power 3.2188758248682006
units 3.2188758248682006
cells 3.2188758248682006
Press 3.2188758248682006
lunch 3.2188758248682006
issue 3.2188758248682006
Dates 3.2188758248682006
Delay 3.2188758248682006
names 3.2188758248682006
"continuous query language" 3.2188758248682006
"path consistency checking" 3.2188758248682006
"disjunctions of relations" 3.2188758248682006
"precision of measurements" 3.2188758248682006
"philosophical distinction" 3.2188758248682006
"characteristic properties" 3.2188758248682006
"Asian Language Processing" 3.2188758248682006
"feature coverage analysis" 3.2188758248682006
"Complexity Classification" 3.2188758248682006
"extracted set of features" 3.2188758248682006
"family of temporal logics" 3.2188758248682006
"dense time representation" 3.2188758248682006
"consistency of assertions" 3.2188758248682006
"general purpose technique" 3.2188758248682006
"date comparison operation" 3.2188758248682006
"Base upper-level ontology" 3.2188758248682006
"has-start-time properties" 3.2188758248682006
"numerical representations" 3.2188758248682006
"body of scholarly sources" 3.2188758248682006
"Temporally Extended Goals" 3.2188758248682006
"“parallel” time lines" 3.2188758248682006
"unbounded domains of time" 3.2188758248682006
"Intelligent Data Analysis" 3.2188758248682006
"separate aspect of nature" 3.2188758248682006
"Interval-Based Structures" 3.2188758248682006
"length of a time interval" 3.2188758248682006
"underlying representation" 3.2188758248682006
"set of interval relations" 3.2188758248682006
"RDF graph of the ontology" 3.2188758248682006
"4D fluents based approach" 3.2188758248682006
"static views of the world" 3.2188758248682006
"representations of clocks" 3.2188758248682006
"temporal incidence theory" 3.2188758248682006
"beginning of the interval" 3.2188758248682006
"all possible disjunctions" 3.2188758248682006
"operators of satisfaction" 3.2188758248682006
"infinitely small duration" 3.2188758248682006
"infinitesimal differences" 3.2188758248682006
"non-standard tense theory" 3.2188758248682006
"relaxed linear time model" 3.2188758248682006
"Epistemological Positions" 3.2188758248682006
"World Wide Web Consortium" 3.2188758248682006
"non-convex time intervals" 3.2188758248682006
"OWL-compatible approaches" 3.2188758248682006
"time point of the present" 3.2188758248682006
"relevant temporal feature" 3.2188758248682006
"signal propagation delays" 3.2188758248682006
"Approximation Algorithms" 3.1780538303479458
"Approximation algorithms" 3.1780538303479458
"Computational Tree Logic" 3.1780538303479458
"Interval-Point Relations" 3.1780538303479458
"High Quality Data Models" 3.1780538303479458
"Knowledge Infrastructure" 3.1780538303479458
"standardized time domain" 3.1780538303479458
"AbstractTimeLine concept" 3.1780538303479458
"Knowledge Representation" 3.1780538303479458
"First Order Logic axioms" 3.1780538303479458
"Abstract phenomenal time" 3.1780538303479458
"Graphical representation" 3.1780538303479458
"temporal query languages" 3.1780538303479458
"n-ary relations approach" 3.1780538303479458
"fuzziness in time points" 3.1780538303479458
"University of Manchester" 3.1780538303479458
"cyclic character of time" 3.1780538303479458
"Vague Temporal Knowledge" 3.1780538303479458
"representative sentiment" 3.1780538303479458
"representation languages" 3.1780538303479458
"professional communities" 3.1780538303479458
"W3C compliant approaches" 3.1780538303479458
"relevant set of features" 3.1780538303479458
"computational complexity" 3.1780538303479458
"basic situation calculus" 3.1780538303479458
"reasoning about dynamics" 3.1780538303479458
"hierarchies of intervals" 3.1780538303479458
"reduced paper collection" 3.1780538303479458
"indefinite temporal data" 3.1780538303479458
"precise numerical values" 3.1780538303479458
"opinion of the community" 3.1780538303479458
"infinite sets of periods" 3.1780538303479458
"composition of relations" 3.1780538303479458
"periodic time structures" 3.1780538303479458
"analyses of timed series" 3.1780538303479458
TemporallyExistingThings 3.1780538303479458
"single qualitative value" 3.1780538303479458
"Pictorial Representation" 3.1780538303479458
"point in non-metric time" 3.1780538303479458
"finite sets of intervals" 3.1780538303479458
"time-difference function" 3.1780538303479458
"formal treatment of time" 3.1780538303479458
Non-Convex-Time-Interval 3.1780538303479458
"New Generation Computing" 3.1780538303479458
"Methodological Positions" 3.1780538303479458
"physical time coordinate" 3.1780538303479458
"Rely-Guarantee Reasoning" 3.1780538303479458
"Proliferation of objects" 3.1780538303479458
"Semantic Web communities" 3.1780538303479458
"distinguished time point" 3.1780538303479458
"ending point of validity" 3.1780538303479458
"point to point relations" 3.1780538303479458
"ends of TemporalEntities" 3.1780538303479458
"Saturation-Based Metrics" 3.1780538303479458
"half-open time intervals" 3.1780538303479458
"set of temporal features" 3.1780538303479458
"linear (non-metric) time" 3.1780538303479458
"absolutist distinctions" 3.1354942159291497
"discrete time structure" 3.1354942159291497
"technique for measuring" 3.1354942159291497
"abstract time structure" 3.1354942159291497
"temporal logic language" 3.1354942159291497
"differentiable function" 3.1354942159291497
"current instant of time" 3.1354942159291497
"Standard Upper Ontology" 3.1354942159291497
"non-proprietary content" 3.1354942159291497
"proper structural parts" 3.1354942159291497
"atomic elements of time" 3.1354942159291497
"standard upper ontology" 3.1354942159291497
"beginning time instants" 3.1354942159291497
"boundary of an interval" 3.1354942159291497
"bounded and cyclic time" 3.1354942159291497
"most significant impact" 3.1354942159291497
"Model-Based Perspective" 3.1354942159291497
"cardinality constraints" 3.1354942159291497
"disjoint time intervals" 3.1354942159291497
"Closed World Assumption" 3.1354942159291497
"Layered Temporal Logics" 3.1354942159291497
"Reference Specification" 3.1354942159291497
"Industrial Applications" 3.1354942159291497
"Relativist distinctions" 3.1354942159291497
"uniform circular motion" 3.1354942159291497
Calendar-Month-December 3.1354942159291497
"set of the requirements" 3.1354942159291497
"Revised Selected Papers" 3.1354942159291497
"infinite set of periods" 3.1354942159291497
"foundational ontologies" 3.1354942159291497
"Temporal Query Language" 3.1354942159291497
"has-end-time properties" 3.1354942159291497
"inconsistency detection" 3.1354942159291497
"paper collection slices" 3.1354942159291497
"semi-infinite time line" 3.1354942159291497
"segments of a time line" 3.1354942159291497
"expressive capabilities" 3.1354942159291497
"existing models of time" 3.1354942159291497
"unique location in time" 3.1354942159291497
"celestial sphere motion" 3.1354942159291497
"representations of time" 3.1354942159291497
"theory of transmutation" 3.1354942159291497
"time-related ontologies" 3.1354942159291497
"TimeInterval collection" 3.1354942159291497
"intuitive understanding" 3.1354942159291497
"Knowledge-Based Systems" 3.1354942159291497
"W3C compliant solutions" 3.1354942159291497
"exact temporal location" 3.1354942159291497
"Formal theories of time" 3.1354942159291497
"temporal query language" 3.1354942159291497
Quantity 3.1191623125197534
"infinite in the future" 3.0910424533583161
"microelectronic design" 3.0910424533583161
"Metric Temporal Logics" 3.0910424533583161
"non-metric time points" 3.0910424533583161
"Semantic Web community" 3.0910424533583161
"incomplete information" 3.0910424533583161
"Logical Formalizations" 3.0910424533583161
"Semantic Web Reasoning" 3.0910424533583161
"metric aspects of time" 3.0910424533583161
"Semantic Web Retrieval" 3.0910424533583161
"singular time interval" 3.0910424533583161
"SWRL-Temporal ontology" 3.0910424533583161
"objective flow of time" 3.0910424533583161
"Presburger constraints" 3.0910424533583161
"Large-Scale Investment" 3.0910424533583161
"upper level ontologies" 3.0910424533583161
"ontological categories" 3.0910424533583161
"Point-Based Structures" 3.0910424533583161
"Philosophical Problems" 3.0910424533583161
"significance threshold" 3.0910424533583161
"Knowledge Technologies" 3.0910424533583161
"ontology of perdurants" 3.0910424533583161
"information redundancy" 3.0910424533583161
"Ontology of Happenings" 3.0910424533583161
"infinitesimal elements" 3.0910424533583161
"Representation of time" 3.0910424533583161
"temporalized knowledge" 3.0910424533583161
"infinite temporal data" 3.0910424533583161
"SWRL Temporal ontology" 3.0910424533583161
"opinion of a community" 3.0910424533583161
"nonempty convex subset" 3.0910424533583161
"Reusable Time Ontology" 3.0910424533583161
"satisfiability problem" 3.0910424533583161
"the instant of present" 3.0910424533583161
"formal representations" 3.0910424533583161
"philosophical doctrine" 3.0910424533583161
"basic temporal element" 3.0910424533583161
"reasoning about change" 3.0910424533583161
"substrata of locations" 3.0910424533583161
"TemporalEntity concept" 3.0910424533583161
Calendar-Month-January 3.0910424533583161
"Constraint Programming" 3.0910424533583161
"extracted set of terms" 3.0910424533583161
"continuous development" 3.0910424533583161
"professional community" 3.0910424533583161
"Indefinite Information" 3.0910424533583161
"continuum of instances" 3.0910424533583161
"reusable time ontology" 3.0910424533583161
"theoretical background" 3.0910424533583161
"evolution of the world" 3.0910424533583161
"Time line partitioning" 3.0910424533583161
"core temporal entities" 3.0910424533583161
"correctness properties" 3.0910424533583161
"current moment of time" 3.0910424533583161
"Upper-Level Ontologies" 3.0910424533583161
"bounded nature of time" 3.0910424533583161
"undecidable extensions" 3.0910424533583161
"total ordering of time" 3.0910424533583161
"participating entities" 3.0910424533583161
"abstract specification" 3.0910424533583161
"period of working time" 3.0910424533583161
"frequency of citations" 3.0910424533583161
"binary object property" 3.0910424533583161
"formalizations of time" 3.0910424533583161
"fuzzy binary relations" 3.0910424533583161
"W3C complaint solution" 3.0910424533583161
"evolution of concepts" 3.044522437723423
"time-related elements" 3.044522437723423
"interval start points" 3.044522437723423
"Graph Structured Data" 3.044522437723423
"representing dynamics" 3.044522437723423
"Tractable Subalgebras" 3.044522437723423
"Semantic Web Ontology" 3.044522437723423
"Provenance Management" 3.044522437723423
"required measurements" 3.044522437723423
"Approximate Reasoning" 3.044522437723423
"individual ontologies" 3.044522437723423
"Semantic Technologies" 3.044522437723423
"Behavioral prediction" 3.044522437723423
"functional properties" 3.044522437723423
"unboundedness of time" 3.044522437723423
"Business Intelligence" 3.044522437723423
"satisfaction operator" 3.044522437723423
"forest-like structure" 3.044522437723423
"philosophical systems" 3.044522437723423
"Qualitative relations" 3.044522437723423
"set of time intervals" 3.044522437723423
"temporal constructors" 3.044522437723423
"information resources" 3.044522437723423
"general-purpose terms" 3.044522437723423
"Really Temporal Logic" 3.044522437723423
"ontology of endurants" 3.044522437723423
"inner time boundaries" 3.044522437723423
"Knowledge Engineering" 3.044522437723423
"domains of properties" 3.044522437723423
"Open World Assumption" 3.044522437723423
"Ontological Positions" 3.044522437723423
"declarative languages" 3.044522437723423
"metric temporal logic" 3.044522437723423
"Computer Applications" 3.044522437723423
"data type comparisons" 3.044522437723423
"quantitative problems" 3.044522437723423
"analytic review paper" 3.044522437723423
"spatio-temporal parts" 3.044522437723423
"Very Large Data Bases" 3.044522437723423
"property restrictions" 3.044522437723423
"worst case complexity" 3.044522437723423
"logical formalization" 3.044522437723423
"linear temporal logic" 3.044522437723423
"4-dimensional objects" 3.044522437723423
"timed series of video" 3.044522437723423
"transitive properties" 3.044522437723423
"additional constructs" 3.044522437723423
"interval-based theory" 3.044522437723423
"classification groups" 3.044522437723423
"timed series of audio" 3.044522437723423
"n-consistency problem" 3.044522437723423
"Point-Point Relations" 3.044522437723423
"“synthetic” model" 3.044522437723423
"Commonsense Reasoning" 3.044522437723423
"Advanced Technologies" 3.044522437723423
"standard real numbers" 3.044522437723423
"multiplicative factor" 3.044522437723423
"ordered set" 2.9973690909979633
"question of interest" 2.9957322735539909
"Reasoning About Time" 2.9957322735539909
"SPARQL query engines" 2.9957322735539909
"SWRL reasoning rules" 2.9957322735539909
"reading of the clock" 2.9957322735539909
"Non-convex Intervals" 2.9957322735539909
"Newtonian space-time" 2.9957322735539909
"set of InnerInstants" 2.9957322735539909
"underlying namespace" 2.9957322735539909
"strong n-consistency" 2.9957322735539909
"real-time properties" 2.9957322735539909
"Semantic Web Storage" 2.9957322735539909
"annotated properties" 2.9957322735539909
"symmetric properties" 2.9957322735539909
"Temporal Uncertainty" 2.9957322735539909
"Ontology Description" 2.9957322735539909
"Periodic Subinterval" 2.9957322735539909
"XML-Schema datatypes" 2.9957322735539909
"type of the TimeLine" 2.9957322735539909
"Infinite Information" 2.9957322735539909
"additional relations" 2.9957322735539909
"Terminological shift" 2.9957322735539909
"Fuzzy Time Intervals" 2.9957322735539909
"Ontology for Fluents" 2.9957322735539909
"sub-ontology of time" 2.9957322735539909
"Time-Interval domain" 2.9957322735539909
"restriction checking" 2.9957322735539909
"TimeInterval concept" 2.9957322735539909
"space-time continuum" 2.9957322735539909
"Temporal Subsumption" 2.9957322735539909
"specific time points" 2.9957322735539909
"Interleaved Programs" 2.9957322735539909
"Interactive Behavior" 2.9957322735539909
"TIME symposia series" 2.9957322735539909
"Temporal Co-location" 2.9957322735539909
"application coverage" 2.9957322735539909
"antique philosophers" 2.9957322735539909
"Logic-Based Approach" 2.9957322735539909
"alternative approach" 2.9957322735539909
"allowable constructs" 2.9957322735539909
"temporalized classes" 2.9957322735539909
"terminological shift" 2.9957322735539909
"reasoning complexity" 2.9957322735539909
"sets of TimeInstants" 2.9957322735539909
"Machine Intelligence" 2.9957322735539909
"point in metric time" 2.9957322735539909
"deeper understanding" 2.9957322735539909
"datetime description" 2.9957322735539909
"level of abstraction" 2.9957322735539909
"level of granularity" 2.9957322735539909
"linear discrete time" 2.9957322735539909
"infinite in the past" 2.9957322735539909
"proper sub-chronoids" 2.9957322735539909
"Agent-Oriented Model" 2.9957322735539909
"Chemical Engineering" 2.9957322735539909
"discrete time domain" 2.9957322735539909
"ending time instants" 2.9957322735539909
"duration annotations" 2.9957322735539909
"pair-wise comparison" 2.9957322735539909
"polynomial algorithm" 2.9957322735539909
"ends of the interval" 2.9957322735539909
"time-related concept" 2.9957322735539909
"distinguished points" 2.9957322735539909
"point-based theories" 2.9957322735539909
"object of a property" 2.9957322735539909
"discreteness of time" 2.9957322735539909
"discrete time models" 2.9957322735539909
"ontology engineering" 2.9957322735539909
"logic-based approach" 2.9957322735539909
"dynamic time warping" 2.9957322735539909
"partitioning of time" 2.9957322735539909
"harmonization effort" 2.9957322735539909
"group of researchers" 2.9957322735539909
"Applied Temporal RDF" 2.9957322735539909
"comparison operation" 2.9957322735539909
"part of the ontology" 2.9957322735539909
"MUSING Time ontology" 2.9957322735539909
"consensual sentiment" 2.9957322735539909
"hierarchy of modules" 2.9957322735539909
"non-convex intervals" 2.9957322735539909
"homogeneous approach" 2.9957322735539909
"non-negative numbers" 2.9957322735539909
"impact of the papers" 2.9957322735539909
"individual Qualities" 2.9957322735539909
"consolidated opinion" 2.9957322735539909
"taxonomy of Features" 2.9957322735539909
"possible assertions" 2.9444389791664403
"subject of research" 2.9444389791664403
"dynamic information" 2.9444389791664403
"end of the interval" 2.9444389791664403
"spatial information" 2.9444389791664403
"decidable fragments" 2.9444389791664403
"General Methodology" 2.9444389791664403
"representing change" 2.9444389791664403
"different calendars" 2.9444389791664403
"presentist approach" 2.9444389791664403
"subsequent sections" 2.9444389791664403
"working days period" 2.9444389791664403
"Ontology Versioning" 2.9444389791664403
"Formal Verification" 2.9444389791664403
ExtendedProposition 2.9444389791664403
"datatype properties" 2.9444389791664403
"durations of events" 2.9444389791664403
"temporal annotation" 2.9444389791664403
"XSD date/time value" 2.9444389791664403
"nonnegative numbers" 2.9444389791664403
"working week period" 2.9444389791664403
"directly compatible" 2.9444389791664403
"Community Sentiment" 2.9444389791664403
"process interaction" 2.9444389791664403
